fecha_opreal,hora_opreal,eolica,geotermica,hidraulica,solar,termica
2023-03-06,24,363.8547349423,47.900000000000006,2495.2235823299,44.11546625740001,6622.2160167057
2023-03-07,1,302.52189574069996,47.55,2396.3131862321,30.5822581053,6291.2709454061
2023-03-07,2,196.5962127512,47.459999999999994,2225.8871980763,30.592583745,6249.5955935148
2023-03-07,3,160.0089580384,47.949999999999996,2016.1245674046,33.491029365399996,6319.3983954037
2023-03-07,4,124.02302997999999,47.8,1876.5877549077,33.2506238097,6393.318341922
2023-03-07,5,137.4143080438,48.61,1796.8062306598001,33.0996499409,6465.7408386497
2023-03-07,6,167.4479091824,48.64,1810.2738607222,33.3025140747,6558.3971076293
2023-03-07,7,160.7417403268,47.790000000000006,2101.15821197,33.2818297469,6720.2168685676
2023-03-07,8,133.9111525821,48.58,2353.4208114845,61.4146984871,6863.7302139423
2023-03-07,9,127.925560287,48.54,1909.800608623,1587.4389835842,5972.0409973902
2023-03-07,10,75.7381648181,46.650000000000006,1447.1559772327,4508.0332341751,4133.8383133122
2023-03-07,11,73.21509365,45.5,1452.9621728165,5561.7879794209,3317.3003611444
2023-03-07,12,86.4726525463,44.41,1337.4065014828,5697.1437229024,3411.8299156785
2023-03-07,13,134.055281189,43.64,1290.8044296883,5713.7114783916995,3477.7528300374
2023-03-07,14,251.0240286083,43.03,1269.7175793543,5592.4480344209,3607.6593708554
2023-03-07,15,408.648871553,42.9,1267.6178350119,5631.1430195821,3714.4518856154
2023-03-07,16,561.8673288031999,43.45,1251.0640054354,5596.0678589065,3622.3338896034
2023-03-07,17,728.1417448646,43.68,1272.1365730879,5376.7611808215,3633.7327497354
2023-03-07,18,823.3477604885,45.05,1320.683346774,5003.5013925727,3707.653133197
2023-03-07,19,866.0120239218,45.68,1555.8592402004,3902.2874941197,4156.2439178665
2023-03-07,20,941.4462873958,47.120000000000005,2788.7471145970003,1044.6184430695,5591.3662231038
2023-03-07,21,745.4066041829,48.089999999999996,3126.8268001380998,92.44773099519999,6667.2316254959
2023-03-07,22,567.8814692001,47.75,3102.2873135069003,90.36604779230001,6780.7579057411995
2023-03-07,23,512.1525253134,47.69,2641.8837457488,90.6042148697,6935.5442762616
2023-03-07,24,694.9511251448,48.25,2173.8782168493,76.8940725789,6723.3895120278
2023-03-08,1,577.6179642248001,48.31,2049.1845521982,32.5373973223,6516.3681500237
2023-03-08,2,595.3769933166,47.980000000000004,1834.1668554212,31.5203825287,6272.586670586
2023-03-08,3,807.3315923376,48.06,1571.364410341,31.5320782121,6058.4748190699
2023-03-08,4,670.8502035352,48.05,1514.8407354358,31.3645896448,6192.420938947
2023-03-08,5,704.2454912187,48.29,1433.881018782,31.3455796496,6150.0960258251
2023-03-08,6,661.5453102665,47.77,1525.3791621757,31.2530320939,6202.4606552486
2023-03-08,7,497.1401170196,48.32000000000001,1912.1688995744,31.9815682289,6447.1883960124
2023-03-08,8,493.7641049953,48.199999999999996,2050.5950872389,98.6924841731,6662.3809747525
2023-03-08,9,388.8597912407,48.269999999999996,1473.6123507741,1607.7087370738,6102.9081153176
2023-03-08,10,319.0321365071,46.34,1285.8000846578,4383.7538338447,4000.5597749534
2023-03-08,11,274.7634454471,44.99,1261.806526431,5646.5118368348,3058.2709897592
2023-03-08,12,177.7487924168,44.269999999999996,1249.1545277803,5959.8567151711995,3002.4452159069
2023-03-08,13,203.4431799487,43.93000000000001,1258.9988975371,5921.7601149987,3124.5934242005
2023-03-08,14,329.5826303672,43.739999999999995,1185.492949983,5848.6309087076,3189.4859468208997
2023-03-08,15,487.7986270507,43.51,1219.5192862459,5732.2053793221,3252.3933304609
2023-03-08,16,645.3485825361,43.33,1231.0573614519,5664.583323743,3260.4513984918
2023-03-08,17,744.7777414666,44.15,1252.4121480774,5421.4393105565005,3283.5275175284
2023-03-08,18,807.621155123,44.519999999999996,1334.6026271926,5081.5504975999,3324.4104504818
2023-03-08,19,1041.7328238564,45.33,1451.4870114422,4080.9538579556997,3717.417748016
2023-03-08,20,1333.2729611725,45.989999999999995,2165.027378009,1180.137649408,5540.3634270683
2023-03-08,21,1403.9733305341,46.599999999999994,2417.6135082481,115.3462392291,6515.5983843338
2023-03-08,22,1307.557537028,47.5,2306.6982585353,91.2361319322,6801.9233230132
2023-03-08,23,960.3723673686001,48.22,2259.9275213683,90.797396554,6754.5140331627
2023-03-08,24,703.9724239888,48.12,2173.8405665875002,84.9487586009,6678.4226227232
2023-03-09,1,563.567407446,47.95,1955.7993262312,35.746095436199994,6647.2361573979
2023-03-09,2,453.2473371439,47.71,1738.7623116411,32.4483162192,6607.2685121487
2023-03-09,3,380.4308985624,48.03,1669.3924119459,32.7819807701,6508.4045361602
2023-03-09,4,279.0053194368,48.089999999999996,1660.2899928382,32.8653899001,6490.7441166793
2023-03-09,5,214.2252679883,47.84,1591.2952948394,32.8637068045,6564.3630176551
2023-03-09,6,197.3187881596,46.349999999999994,1622.5567506155,32.9961608849,6658.0436289275
2023-03-09,7,176.2254282832,46.59,1815.1832171691,33.466837966199996,6975.1884378515
2023-03-09,8,126.61889013839999,46.489999999999995,2116.5604373892998,99.7106844756,7152.4939135032
2023-03-09,9,156.5534603662,45.7,1706.2612340055,1644.7890231913,6330.6834206349
2023-03-09,10,131.2715700506,44.91,1257.4236539786,4430.6456801098,4355.1397275141
2023-03-09,11,112.8614445124,43.92,1196.0025194284,5574.7280596037,3566.1608613423
2023-03-09,12,97.7119039241,43.31,1256.5803007336,5852.9278356537,3463.8577825402
2023-03-09,13,176.7435495509,42.39,1213.5357211778,5943.0658358024,3414.8217156564
2023-03-09,14,352.0238706847,41.53,1210.8588890395,5814.4094461665,3449.2162592952
2023-03-09,15,492.6038458137,41.42,1243.7960807585,5596.2261019624,3629.1396313640003
2023-03-09,16,686.2496231366,42.46,1217.9270756504,5492.3009041153,3679.5809547665
2023-03-09,17,824.661076593,45.489999999999995,1164.3561691962,5160.5324230271,3812.5736457348003
2023-03-09,18,900.6499772415,46.16,1174.8826407482,4695.7145546313,4001.8629790052
2023-03-09,19,1107.2042179093,46.48,1401.3556524868,3465.6209108404,4498.0896070711
2023-03-09,20,1591.3299456055,46.400000000000006,1762.5336754436998,1013.5056383775,6106.5786645206
2023-03-09,21,1330.4268548235,45.949999999999996,2190.1494055865,116.2267425453,7015.1749628229
2023-03-09,22,784.3191219395001,46.44,2558.5128781979997,81.63204271699999,7196.716718298
2023-03-09,23,605.2472931824,45.95,2318.8749610119,41.6298132869,7226.2699012009
2023-03-09,24,454.4822544345,46.06999999999999,2039.2767791924,38.1312936879,7176.3580836997
2023-03-10,1,284.754155565,46.989999999999995,1945.6656430622,32.558091342699996,6991.5664599276
2023-03-10,2,289.9004278873,47.52,1830.9436917877,32.4828410754,6759.5490173328
2023-03-10,3,341.310048465,46.870000000000005,1699.1667422123,32.591086042499995,6603.3306232508
2023-03-10,4,340.4436883545,47.6,1618.7713558646,32.6609597878,6538.5486196387
2023-03-10,5,283.1482127227,46.790000000000006,1684.7338409226,32.4412540455,6509.6465128594
2023-03-10,6,213.5691031799,46.540000000000006,1821.4978979194,32.9146489979,6591.7093020115
2023-03-10,7,155.29671871189998,46.58,2181.7613920003,34.2682886256,6775.790319371
2023-03-10,8,136.0747435909,46.629999999999995,2522.159508358,98.41539655620001,6924.8340234252
2023-03-10,9,115.7431362242,46.14,1883.5927846139,1538.4058349886,6486.5241530417
2023-03-10,10,101.17027422980001,45.71,1363.9589882576,4331.8577558002,4547.5236921433
2023-03-10,11,108.39252302999999,44.7,1230.7968725521,5459.4499740007,3730.5020523668
2023-03-10,12,131.6993111802,43.72,1269.7113385433,5712.3164020824,3608.5389480324
2023-03-10,13,273.1801405937,43.08,1260.4131655209,5854.7587930978,3473.8344947123
2023-03-10,14,611.0013662337,41.96000000000001,1228.4489792971,5917.6818302094,3199.6825806828
2023-03-10,15,1054.8223531759,42.400000000000006,1112.664300247,5822.8884264097,3122.0626495511
2023-03-10,16,1374.0054228209,44.03,1209.6133694346,5793.3500055716,2793.7952140273
2023-03-10,17,1551.9368796234999,44.07,1209.2386760312,5580.5789254846,2678.2739537954
2023-03-10,18,1521.3973370697,44.620000000000005,1239.0499747389,5180.6496261632,2863.545889583
2023-03-10,19,1707.2031240501,45.71,1393.3844832637,3772.7792159279,3639.5077763193
2023-03-10,20,1586.0138019223,46.25,2191.6609940031,892.9957781499,5728.0415291501
2023-03-10,21,1301.6540817733,47.04,2583.9519562633,96.5875095913,6742.9375094022
2023-03-10,22,952.9054910858,47.2,2758.5253602002,93.3051772653,6869.6808997443995
2023-03-10,23,802.2844194031,47.16,2645.5860361168,94.5041666143,6805.6520978907
2023-03-10,24,618.1304884624,47.019999999999996,2393.9151944849,82.63932545480002,6752.9453151897
2023-03-11,1,598.5488781719,47.459999999999994,2099.9363879663,34.7879795311,6696.12561405
2023-03-11,2,533.4917633150001,46.669999999999995,1967.8094769688,31.758978633199998,6549.1926851819
2023-03-11,3,453.0319945029,46.37,1892.7811205385,31.7802282658,6451.8933081754
2023-03-11,4,479.40962439320003,46.79,1792.4099136836,31.946086103,6354.5970138492
2023-03-11,5,479.1262305527,46.24,1631.0126094602,31.8274568058,6389.7767164498
2023-03-11,6,483.5666373289,46.66,1653.8753933258,31.7971427184,6365.0659089718
2023-03-11,7,494.0908449857,46.93,1792.2302099501,33.253100695,6331.019288458
2023-03-11,8,485.4959430159,47.269999999999996,2064.647321003,89.0960540582,6117.3224801475
2023-03-11,9,494.0632243195,46.7,1888.7130494045,1217.0048057396,5274.3311697849995
2023-03-11,10,474.6635160675,45.36,1405.9502868626,3674.7919864088,3742.8783027005
2023-03-11,11,499.9536893719,45.99,1291.6114968412,5111.3896139662,2688.8496042389
2023-03-11,12,650.1492746783,44.27,1150.1559813662,5759.237980388,2300.5534147426
2023-03-11,13,789.1310839777,43.87,1003.3889016643,5966.6965819488,2227.5696100908
2023-03-11,14,1007.9470178147,43.2,1023.5274245298,5856.0296065507,2217.2650774435
2023-03-11,15,1157.7218775027,44.47,1053.5452071222,5734.9099380018,2200.124124712
2023-03-11,16,1161.0771354371,44.769999999999996,1128.2918877486,5412.1952574405,2284.1769768634
2023-03-11,17,1206.098013214,45.26,1180.8788092114,5199.4748797921,2295.2153651816
2023-03-11,18,1317.2656396179,45.7,1323.9771511359,4746.454282247,2405.7595381131
2023-03-11,19,1532.6209192961999,46.48,1537.3030989938,3390.8316925451,3176.5950187990998
2023-03-11,20,1504.1382756348,47.63,2227.9211689751,817.6823342335,5053.8621598115
2023-03-11,21,1291.5852968748,47.86,2615.0663545616,75.136040002,5933.5274750425
2023-03-11,22,1034.9982439937,47.39,2701.0318617443,81.19501919140001,6153.8672338103
2023-03-11,23,877.7774266757999,47.56,2538.9026733752,37.8900897297,6210.3278750437
2023-03-11,24,850.5304654024001,47.980000000000004,2317.7672550656,0.45556982939999996,6052.7038222018
2023-03-12,1,728.0844957952,48.120000000000005,2024.1323055352,0.4231305012,6061.7190633475
2023-03-12,2,556.7392439539,47.870000000000005,1918.7285198339,0.4289390876,5989.5521611128
2023-03-12,3,438.2454723358,48.09,1867.6821684809,0.4332401234,5921.351733203
2023-03-12,4,319.8707990644,48.66,1867.9633969721,0.4344964718,5851.0184784680005
2023-03-12,5,384.7650441433,47.93000000000001,1778.0464711953,0.4299319239,5804.2246795108
2023-03-12,6,313.5414589663,48.32,1632.0853641333,0.5011909918,5935.0224131031
2023-03-12,7,214.2461355914,48.85,1612.7506596431,1.8830515652,6032.3180635129
2023-03-12,8,150.970628764,48.95,1754.0996426496001,56.6741328712,5893.3390256296
2023-03-12,9,124.1025363194,48.46,1545.8707694567,1178.6800826344,5004.867731084
2023-03-12,10,82.9534439142,46.019999999999996,1214.599760119,3745.2992248779,3148.3194671776
2023-03-12,11,51.2690565852,45.239999999999995,1197.9582596688,5222.1257520738,2186.8033119395
2023-03-12,12,73.2601806799,44.29,1180.8643575701,5583.9231680033,2120.0425894899
2023-03-12,13,190.0335667745,43.45,1133.4224337821,5823.7902062941,2045.3796983982
2023-03-12,14,306.9300688825,43.09,1166.2984728258,5734.9355688723,2161.5622249134
2023-03-12,15,427.14448649729997,43.540000000000006,1160.0278695556,5660.959727143,2159.3463852355
2023-03-12,16,481.9722341419,44.14,1133.3151309243,5599.993533347,2128.4839934171
2023-03-12,17,910.9971888414,45.129999999999995,1108.9214228464,5116.7158915176,2207.538827825
2023-03-12,18,1019.9437073443,46.28,1304.5529084364,4748.9973534056,2259.2753561549
2023-03-12,19,1090.4387638715,46.88,1544.7231232466,3641.58486971207,3051.4813617563
2023-03-12,20,1470.5470459333,47.120000000000005,2048.6644674775,879.749800512748,5028.0158994599
2023-03-12,21,1366.957191513,47.57,2199.3051452525,90.333596523314,6230.3616133119
2023-03-12,22,1315.121430576,48.66,2306.3838972321,89.8047951082,6178.0036752584
2023-03-12,23,1014.5528545741,48.25,2258.5805155787,89.44955711809999,6171.3885776964
2023-03-12,24,884.6882972881,48.69,2016.1968261288,76.44520212629999,6118.7150399332995
2023-03-13,1,838.2137629678,48.22,1839.2718379424,31.371224739899997,6006.0776663247
2023-03-13,2,730.4525830687,48.45,1661.1862175797,31.368607091999998,6002.5612010996
2023-03-13,3,671.8244006059,48.349999999999994,1540.0960755707001,31.362749496,5919.4326683
2023-03-13,4,603.5820970356,48.18,1506.1136282801,31.3787375648,5936.8171229851005
2023-03-13,5,535.4956332398,48.32,1502.3557830523,31.55557029,6051.9066781719
2023-03-13,6,571.8797061158,49.11,1439.3304645572,31.5796286951,6187.1159713242
2023-03-13,7,501.7375126342,49.05,1967.5879198388,32.1192864333,6285.5023383878
2023-03-13,8,543.7572540131,48.72,2356.0989450294,88.038750740446,6310.5718562285
2023-03-13,9,577.7408742447,48.01,2355.268504025,1262.66289722997,5467.4219669941
2023-03-13,10,402.349021242,47.14,1632.8897372103,3641.27467674822,4465.7933056271
2023-03-13,11,386.4179836866,45.849999999999994,1308.5020655169,4708.9938857655,3901.0247016342
2023-03-13,12,265.6709643828,45.39,1210.8757923369,5453.9778306775,3515.1588323516
2023-03-13,13,219.9773159271,44.709999999999994,1180.09470942,5893.3739872608,3266.4431561595
2023-03-13,14,464.2829708127,43.81,1191.8720362944,5905.2239055544,3120.5712227993
2023-03-13,15,772.1010984044,43.42,1252.6465152025,5742.5046239369,3040.2725503665
2023-03-13,16,899.4547751713,43.77,1336.6209528139,5448.6707229873,3164.8607107102
2023-03-13,17,971.4113760064,44.349999999999994,1340.3678126451,5235.49837393583,3306.9899852403
2023-03-13,18,1046.1898041149,45.56,1316.6651117277,4756.841637411,3419.1721925255
2023-03-13,19,1212.0889856094,47.620000000000005,1473.0896685721,3445.6853152067,4135.5880905781
2023-03-13,20,1847.3925902552,47.93,2229.2937380653,725.727427631594,5394.706522411
2023-03-13,21,1574.4664676208,46.12,2987.6643656324,77.330259810294,5955.9677171251
2023-03-13,22,1144.5380974045,45.51,3087.1318151358,90.0636922334,6262.145071382
2023-03-13,23,1095.0973683585,46.46,2869.500476492,89.70939054899999,6078.1921234064
2023-03-13,24,1011.9954728034,46.22,2649.771539011,75.69757720860001,5838.9011650072
2023-03-14,1,836.9424923668,45.95,2327.0810192061,31.785450995199998,5878.356221786
2023-03-14,2,698.83376906,45.65,2102.9347214195,31.755367784999997,5900.7965500885
2023-03-14,3,633.4898683451,46.260000000000005,1945.9430805333,31.916184436800002,5990.8605931039
2023-03-14,4,583.8963710326,46.95,1915.8719986597,31.811079225799997,5943.9822378331
2023-03-14,5,616.8654533235,47.31,1886.6712483218,31.943983266199997,5945.1191502151005
2023-03-14,6,828.1420005187,47.11,1766.8349732343,31.9601315764,5900.3239081468
2023-03-14,7,808.0458274251,48.230000000000004,2061.0524975576,33.0109867017,6065.5020786651
2023-03-14,8,663.6804914745,47.84,2587.7992956312,65.894322221126,6071.5813985036
2023-03-14,9,518.3658738575,48.339999999999996,2624.9889416321,990.32222143599,5733.3092192591
2023-03-14,10,374.4440140618,45.489999999999995,1659.2759063774,3362.4833663501,4867.710816871
2023-03-14,11,292.6428598571,45.13,1301.3378019159,4967.8166882161,3964.2837011318
2023-03-14,12,366.19270296130003,44.730000000000004,1103.0247410726,5744.0146427262,3499.1209131359
2023-03-14,13,581.786651616,44.56999999999999,1069.1672597916,5869.6139514407005,3307.0788878414
2023-03-14,14,840.0219744516,43.89,1047.8736274219,5815.9676792922,3199.0394895172
2023-03-14,15,1070.6324176088,43.629999999999995,1071.5020684003,5641.4592430018,3199.9756385701003
2023-03-14,16,1301.0970414116,43.459999999999994,1144.7316092828,5331.3413434218,3153.0756796627
2023-03-14,17,1539.4821366653,44.15,1132.1420456549,5274.86488778615,2959.9191672242
2023-03-14,18,1758.5193539085,45.05,1090.5553004877,4906.9879615041,2946.0894406882
2023-03-14,19,1962.4964671709,46.400000000000006,1409.1489382855,3350.4183668949,3565.1045337269
2023-03-14,20,1948.8633111153001,46.57,2181.3347510068,750.6231753578,5420.112915814
2023-03-14,21,1558.4539461849,46.760000000000005,2504.6349948793,97.6972891091,6504.2521587082
2023-03-14,22,1169.2084741439999,47.11,2644.3533776224,83.7904001084,6665.5910685818
2023-03-14,23,916.8330675976,47.099999999999994,2493.886587991,83.6592535737,6613.8330619717
2023-03-14,24,970.2457727238,47.53,2368.5483548831,67.1304216937,6124.4727277817
2023-03-15,1,1054.2504639056,47.2,2064.8473291109,12.735404698499998,5939.4257241382
2023-03-15,2,966.7300792387,47.4,1659.94510909,0.9746890337,5983.6316016086
2023-03-15,3,951.1820485917,47.160000000000004,1485.92904684,0.8976709319999999,5951.1804972038
2023-03-15,4,643.6797267343,47.21,1530.9500609159,0.8077548887,6117.4592467929
2023-03-15,5,488.0820625356,47.14,1562.75503607,0.6373535085,6219.759843068
2023-03-15,6,418.0702021307,47.33,1666.3158444822,0.6559613211,6264.8504829031
2023-03-15,7,345.0829933358,47.75,2083.5059057349,1.8243829964999998,6351.7930573602
2023-03-15,8,246.0831634395,47.69,2433.2584334124,16.4623135928,6484.0489434697
2023-03-15,9,303.5741689255,47.03,2036.1716843403,1312.1990365148,5763.7883022928
2023-03-15,10,235.8811890181,46.53,1219.6561855782,4340.7277771451,4064.4675609368
2023-03-15,11,171.7759012642,46.51,1199.3154387031,5534.5665873843,3155.4348305182
2023-03-15,12,135.76074410409998,46.16,1132.2654103835,5803.9975712882,3098.9746875827
2023-03-15,13,213.8064394002,45.33,1141.4733774909,5904.2263283967,2959.6782525559
2023-03-15,14,379.8886796475,44.42,1137.2051029529,5770.546546162,3097.5672963387
2023-03-15,15,566.540672547,44.47,1166.7808398268999,5712.7358479998,3059.8787755365
2023-03-15,16,676.3192928973,43.99,1165.2713996424,5669.3877172853,3099.6432518105
2023-03-15,17,1089.1360062176,43.86,1214.4436539975,5130.1849092826,3217.8527602335
2023-03-15,18,1151.1165470276,44.67999999999999,1208.1494133101,4821.7511353677,3372.0455846598998
2023-03-15,19,1389.2538253291,46.370000000000005,1385.9525657474,3575.219146038,3917.6659238428
2023-03-15,20,1711.4323226649,47.14,2138.04715293,719.1244856714,5542.3899954507
2023-03-15,21,1544.8330054148998,47.2,2318.8690967139,9.9600274511,6676.704541895
2023-03-15,22,1249.2170069646,47.25,2455.4121801159,0.7878804315,6719.1799430004
2023-03-15,23,965.8227896587,47.67,2303.6155656074,1.0174946034,6784.4470265946
2023-03-15,24,826.0128773657,47.84,2188.2936593148,0.9845075741,6538.613798559
2023-03-16,1,688.9298809983,47.68,2008.9338004494,1.0693282327,6385.7986309954995
2023-03-16,2,526.0215188206,47.769999999999996,1775.9370119462,0.9260352680999999,6451.0456524235
2023-03-16,3,366.3759765291,47.870000000000005,1685.3107041754,0.8390716937,6508.1510311975
2023-03-16,4,248.0722623013,47.97,1669.6442862014999,0.7481016319,6543.2047165103
2023-03-16,5,176.9314302471,47.66,1701.6834204719,0.7263867752000001,6570.3894342963995
2023-03-16,6,198.0357379531,47.61,1778.1072166608,0.6286586126,6587.9601065749
2023-03-16,7,260.1872861269,47.32,2105.0540882671,1.7253201327999999,6666.4311408989
2023-03-16,8,278.3735551702,47.98,2560.3771294855,18.2803099813,6671.6542134794
2023-03-16,9,253.4658897941,46.94,2026.7554910625,1426.5044034986,6164.9283839528
2023-03-16,10,119.8070744139,46.35,1423.5118535015001,4376.2563914952,4334.2863777136
2023-03-16,11,113.0421615102,45.48,1278.2205333088,5548.0936410032,3550.7500960812
2023-03-16,12,232.2336076385,44.57,1186.1739671759,5879.9179638681,3358.0836423207
2023-03-16,13,375.5632986552,43.51,1198.8697553538,6043.8890445274,3099.9340626014
2023-03-16,14,637.4111486941,43.16,1266.3818300203,5911.2895625967,2944.1089551775
2023-03-16,15,973.3599006702,44.050000000000004,1328.158965134,5677.7980120754,2880.7671376302
2023-03-16,16,1263.8892413452,45.36,1205.2588559165001,5488.4641177655,2904.5356473926
2023-03-16,17,1608.5646300421,45.23,1179.9093907856,5047.7690920076,3044.4979799816
2023-03-16,18,1776.8619199192,45.18,1243.6523215612,4459.3097940749,3241.897638408
2023-03-16,19,2077.0527198985,46.46,1588.8030907923,3323.4851812449,3530.2491643826997
2023-03-16,20,2142.7232453169,46.739999999999995,2344.2372217546,605.9490774436,5296.0297525852
2023-03-16,21,1779.93474678,47.08,2868.1367558972,5.0474631069,6070.2102372219
2023-03-16,22,1417.0042596968,46.75,2997.3951362592998,3.1438735446,6158.1441418289005
2023-03-16,23,1268.6529746723,46.61,2680.7146168556,0.8329420125,6203.8880176469
2023-03-16,24,1239.1720791321,46.44,2290.0354129299,0.7089702094,6077.8696755779
2023-03-17,1,1083.4854060972,46.519999999999996,2076.3706865019,0.8268634974,5970.5036315555
2023-03-17,2,919.5351890475999,46.55,1997.2426189411,0.808652633,5846.1710497324
2023-03-17,3,845.264319122,46.48,1912.1511104564,0.6839330297,5826.7226367901
2023-03-17,4,876.4569634162,46.650000000000006,1846.5838005235,0.7449329015999999,5711.9337261803
2023-03-17,5,1000.0565123736001,46.88,1682.6631463229,0.8918403595,5721.9732869863
2023-03-17,6,959.9692314396,46.86,1785.8490324831,0.8638286583,5813.989765959
2023-03-17,7,983.1316616226,46.650000000000006,2037.7414486315,0.8779279266,5992.7704535838
2023-03-17,8,837.0852270294,46.72,2561.4969020027,20.3117496496,6092.8917532912
2023-03-17,9,673.1674550033999,47.06,2119.6308909954,1403.8332823228,5755.6349015627
2023-03-17,10,540.0815046978,45.709999999999994,1386.5917646909,4260.5133686207,4119.1818644254
2023-03-17,11,537.403976899,44.67,1480.6066254897,5415.1439961356,3154.5412746356
2023-03-17,12,715.8903956855,44.03,1296.2529121805999,5719.4663883259,3064.2710894575
2023-03-17,13,853.684663471,43.51,1193.0086198703,5580.9102072617,3161.9184932655
2023-03-17,14,899.6370323176,43.34,1235.117634084,5585.6893945243,3192.3676744929
2023-03-17,15,1336.5530280323,43.519999999999996,1199.425933714,5174.0651519526,3354.1253545703
2023-03-17,16,1643.830963847,43.42999999999999,1187.7953098394,4906.8627941995,3328.9597748516003
2023-03-17,17,1713.2926514295,43.85,1230.1803326455,4471.2240068074,3474.3767009631
2023-03-17,18,1853.7514257661,44.25,1169.0541427801,4010.5154326982,3651.2748540141
2023-03-17,19,1786.9896845642,44.78,1433.1162266082001,2936.897765552,4260.2986351769005
2023-03-17,20,2222.9844507092,45.47,1860.214768087,560.7138855977,5696.9061458454
2023-03-17,21,2027.4394096917,46.25,2092.2009105744,6.732672985100001,6540.3401698218
2023-03-17,22,1911.1720871906,46.17,2162.9940394384,6.083851109099999,6461.1714539433
2023-03-17,23,1652.5952059008,45.699999999999996,2137.3910003019,2.6716477833,6404.6237151838
2023-03-17,24,1371.9050774367,46.17,2275.4225894853003,0.7826739502,6114.7793023037
2023-03-18,1,1167.2459506414,46.510000000000005,2199.7901176694,0.7929305115,5998.3017708575
2023-03-18,2,972.4474126472,45.81,2000.8312265428,0.7077116698,6019.48828252
2023-03-18,3,860.3374731365,45.900000000000006,2007.0166421925999,0.632464798,5850.453125297
2023-03-18,4,1120.1844188766,45.58,1954.3954301074,0.5726449585,5443.1980097688
2023-03-18,5,1123.8774415598,45.959999999999994,1952.5320141722,0.5771242219,5391.2560873785
2023-03-18,6,1050.0015446445,45.879999999999995,1972.4008334747,0.4952390213,5442.8533766
2023-03-18,7,1059.5629769698,45.82000000000001,1857.2700401078,0.5023949046,5633.9151239453
2023-03-18,8,846.8302713102,45.730000000000004,1966.0124945391,49.999695971499996,5773.3675602158
2023-03-18,9,567.349250829,46.08,1759.8422588548,1509.9604636759,5070.6412001251
2023-03-18,10,381.951965823,46.1,1378.7823657997,4518.68074693,3103.9351750916
2023-03-18,11,224.0716460141,44.48,1175.2712287356,5591.1626413893,2745.0843339009
2023-03-18,12,223.056795425,43.83,1107.2641993902,5947.3891583569,2645.6088575464
2023-03-18,13,495.1926373905,43.38,1091.1235541153999,5963.417842616,2585.1370671116
2023-03-18,14,804.9304786214,42.68,1083.84031674,5785.0070947937,2596.5648351833997
2023-03-18,15,938.7934299648,42.01,1096.6300401005,5593.7149848311,2577.2269200025
2023-03-18,16,1398.4838872177,41.92,1158.0883878817,4977.0843958602,2527.2309985319
2023-03-18,17,1465.0492497025,42.11,1172.2402780489,4777.4837690142,2563.5278517416
2023-03-18,18,1587.8825339356,42.870000000000005,1249.8420965983,4326.2681134752,2654.9262373147
2023-03-18,19,1937.2688900985,43.91,1645.7817446258,3097.3952029408,3072.0295084722998
2023-03-18,20,2737.0085643772,46.1,1838.7679485232,601.1479860021,4529.7084766162
2023-03-18,21,2519.4850587348,47.96,2162.4480617294,18.6997294672,5374.6903844156
2023-03-18,22,2361.6417259638,48.06,2286.2222204606,4.7150309215,5308.3052373639
2023-03-18,23,2215.8524070129,48.71,2390.1117276335,4.7152669261,5074.0848751139
2023-03-18,24,2152.0898345109,48.39,2313.6625553809,2.3912856568,4852.5890529365
2023-03-19,1,2097.3664789962,47.93000000000001,2004.115176098,0.2352019219,4767.8573897499
2023-03-19,2,1687.1667511139,48.800000000000004,1709.3420885749001,0.23509273220000002,5169.4415946366
2023-03-19,3,1561.9295607452,48.95,1644.2303895383,0.24549937289999998,5138.9083732317
2023-03-19,4,1391.584336563,49.269999999999996,1654.6718929597,0.235841891,5095.9490849609
2023-03-19,5,1221.5364838254,49.58,1562.6201973324,0.234716882,5340.3252043577995
2023-03-19,6,1125.1494233401,49.53,1563.2242149603,0.26174515880000004,5358.8533263975
2023-03-19,7,1108.4839422915,49.59,1653.1196098838,0.4457879311,5319.2114330903005
2023-03-19,8,1092.6456884463,49.42,1796.4512229137001,17.8741260473,5113.9628469049
2023-03-19,9,1106.9779580081,49.47,1439.8761693817999,1223.5993778323,4241.6930809191
2023-03-19,10,998.5899822389,47.79,1154.1778954906,3597.7757646112,2710.6268875808
2023-03-19,11,970.9996178132001,47.43000000000001,1061.2042323416,4949.1454692044,1962.6524826531
2023-03-19,12,945.6161647166,46.230000000000004,1057.281036764,5342.1412077227,1843.2035532664
2023-03-19,13,968.0609005903,45.629999999999995,1054.1709611887,5701.3063194021,1775.7205297782
2023-03-19,14,1184.5255559846,44.69,1032.7331014228,5816.9938679877,1726.580535711
2023-03-19,15,1254.2457631129,44.370000000000005,1031.9743061333,5709.954336021,1751.9202937142
2023-03-19,16,1270.529345337,44.81999999999999,1049.9554546674,5579.0754783513,1743.82672259
2023-03-19,17,1381.0704468422,45.60000000000001,1083.8247759167,5200.5968804359,1846.1937138048
2023-03-19,18,1364.2461564711,45.49,1151.937178521,4874.4356804979,2159.487399862
2023-03-19,19,1578.8739373323,46.56,1451.3865789776,3282.9566360785,3338.6137917899
2023-03-19,20,1599.1966625823,47.75,2397.3000058773,558.1198510836,5067.1783036519
2023-03-19,21,1656.0039288024,48.4,2820.8854325907,0.7481879238,5635.7170273991005
