,Date,Almacenamiento_Bateria,BioGas,Biomasa,Carbon,Cogeneracion,Diesel,Eolica,Fuel Oil,Gas_Natural,Geotermica,PetCoke,Solar,Hidraulica
917,2022-07-06,0.0,415.4210647483,4152.4032100906,66824.47,1182.25,6505.6859487066,36927.7783160639,0.0,52232.172645365,1386.69,0.0,25087.246760211798,50359.9472591531
918,2022-07-07,0.0,210.8445360276,4496.9885373491,70178.96,1255.31,4239.3412456626,20823.0577122652,0.0,52800.2302444917,1403.49,0.0,32510.2744210142,48886.5230590249
919,2022-07-08,0.0,381.9060024802,4777.482,66412.46,1241.23,3591.5378538795,24941.7249269714,0.0,50901.902643677204,1428.04,0.0,26583.4140440447,50912.9911716358
920,2022-07-09,0.0,467.6337368722,4156.6545242534,58055.74,1225.08,4044.4160462408,42941.1456881966,0.0,48026.9769104281,1349.18,0.0,21059.3203835047,45522.9758973005
921,2022-07-10,0.0,469.5888820038,4245.9188777464005,62623.1,1223.05,2474.170327448,23082.5859376656,0.0,49791.1414939181,1252.01,0.0,25158.3468589156,49878.4499719141
922,2022-07-11,0.0,466.1462366398,4635.4900589769995,71329.83,1090.48,2143.8063030625,23655.32193073691,0.0,54639.1681732292,1274.53,0.0,32956.330942657,44567.868404313296
923,2022-07-12,0.0,195.3767046626,4611.6333573765,60466.26,961.97,5996.0377798872005,42645.6990162914,0.0,51924.5507020787,1358.89,142.5,25838.845205439502,46191.0669633201
924,2022-07-13,0.0,197.95769072739998,4623.7998183167,71266.24,1112.54,2907.5464410975,29232.8933859368,0.0,53937.9861182725,1391.31,577.0,26123.841498744,54630.8625495232
925,2022-07-14,0.0,468.1117190019,4519.1751438337,64374.0,1054.77,11474.7041036984,34329.5911952012,270.00232135,51002.9994451837,1374.53,641.0,14331.2811821618,61408.195342814
926,2022-07-15,0.0,464.659910475,5127.2154407576,69747.23,867.28,10714.8877086815,22382.2972171655,0.0,51054.0471733177,1383.25,657.0,15912.2652184556,66349.2674249993
927,2022-07-16,0.0,181.3352462424,4646.9481821438,65666.51,973.8,235.1778879204,26175.482096093598,12.3,38598.5416744728,1428.15,656.5,21625.6955247706,58064.2572441227
928,2022-07-17,0.0,391.267787114,4521.2981060789,62583.86,1122.84,1044.4354090094,36626.2802498919,0.0,37538.3580444756,1435.42,652.5,16925.8026861477,60099.0429064489
929,2022-07-18,0.0,184.412252552,4938.8895150626,70174.77,1036.63,9218.1592673688,21309.7845304015,123.72,37890.5143610027,1438.72,656.0,24460.0128317797,65662.3534827276
930,2022-07-19,2.5,473.1916063911,4942.2563673935,66326.81,1207.39,7383.8776110693,16670.5383327236,310.32786827,44575.7832789736,1440.3400000000001,658.0,25479.0107425378,66343.655764517
931,2022-07-20,1.7,458.5722206615,5217.9220363389995,66354.42,1182.3500000000001,10048.2545165526,20142.0151564872,24.39134809,46287.5726666393,1435.85,654.5,24135.1915233554,58460.9099524526
932,2022-07-21,1.51,444.0968671117,5476.2499393371,71024.86,1019.46,6591.499089784,13322.3314595903,0.0,41835.8865886232,1412.62,654.0,23904.5024143776,64563.6400078865
933,2022-07-22,1.37,193.7333905491,5582.931988739,69661.77,1015.1800000000001,1945.2524135264,15048.605138778,0.0,43930.0326584587,1423.83,622.0,26266.9685002712,65868.2085158939
934,2022-07-23,1.37,201.7647194124,5153.8825376488,63841.25,853.22,1119.4720648415,17462.7299345538,0.0,41478.019482096,1302.32,546.5,24072.71459835582,65489.4200201586
935,2022-07-24,1.72,155.8900566269,4875.7088312534,59999.979999999996,526.86,1887.6601718382,10335.1171659495,0.0,35772.0709907455,1375.53,554.5,31354.3906525248,68916.151439985
936,2022-07-25,1.42,471.5105578124,4408.7715710002,59267.73,524.04,4198.4026692892,27316.6303695853,0.0,38244.6421811012,1366.43,569.0,35598.3715438956,64430.4660240652
937,2022-07-26,1.7,442.7715635397,4202.6993476415,61383.21,525.3,2617.0453031579,25328.8366451037,0.0,38502.2397041208,1218.95,568.5,35010.946523653496,67427.50601021369
938,2022-07-27,2.56,462.2272071304,4898.8711902345,64559.9,528.62,2112.4852286785,27764.9626394976,0.0,32282.0542168509,1356.3,574.0,32166.5812281601,71950.820153474
939,2022-07-28,1.83,444.4032265834,3682.5745226356,59838.63,529.03,679.6406670349,38590.8855861561,0.0,26906.8995584473,1374.39,568.0,32873.0510777147,72082.55033942321
940,2022-07-29,0.03,455.3931305058,3732.0193120559998,63784.92,531.2,2863.2084110943,30512.1303867159,0.0,30592.0548397344,1434.88,590.5,33262.5564367435,67825.2920662283
941,2022-07-30,1.8199999999999998,490.7081757526,4436.7261602476,55961.5,569.12,3297.0571809909,15369.8190661515,391.42354343,34856.4472662686,1433.83,551.0,29920.8870844895,79378.2638254708
942,2022-07-31,1.8199999999999998,414.2061410609,4693.8536546611,50114.380000000005,978.46,2014.681699666,16897.3765720558,0.0,28919.6238635062,1444.71,556.5,34885.4202347206,73784.9252372434
943,2022-08-01,1.81,492.093063145,4484.6091289668,57794.69,1055.84,5105.8207791296,17163.743287677098,146.07,30860.0652394273,1440.88,580.0,35407.8922518251,81828.9692647827
944,2022-08-02,1.77,499.1369044403,4119.6084577026,63285.78,940.6800000000001,3366.7790546526003,24630.093949443,0.0,33337.98229901,1435.48,584.0,37082.7875303532,68397.4863884301
945,2022-08-03,1.8499999999999999,490.1407795429,3943.4844001132,71781.89,1011.9300000000001,3743.6003523536,15372.2469594028,72.96,35767.7143245952,1411.74,628.0,24413.6939235282,79128.7927642722
946,2022-08-04,1.85,502.5645145596,4374.3855516662,63299.2,1045.76,1561.5648410597,31126.4778533275,75.6,32714.2138258679,1434.47,665.0,25136.686198217598,70145.7249762983
947,2022-08-05,1.8599999999999999,485.97893644010003,4561.3003432618,54853.97,1050.43,1488.2266121109,33338.0913349137,0.0,39487.2879532001,1437.6,660.5,25581.9319352883,70026.5840793193
948,2022-08-06,1.8199999999999998,528.4948227211,4335.6740312168,62179.9,1048.01,1572.1257908121,15139.8169376561,0.0,43044.0230942918,1423.35,666.5,23280.0809526804,74125.9624151756
949,2022-08-07,1.8199999999999998,478.200438556,4221.4807186438,57389.01,1027.61,676.767583894,27462.3081512965,0.0,34062.9374496494,1471.16,671.5,27230.4220903051,61213.986526462
950,2022-08-08,1.8599999999999999,486.1547187142,4910.0870226135,62893.22,1045.58,959.5740575879,34909.4622535034,0.0,32525.2326115673,1479.8700000000001,636.0,34390.0742154205,59832.9643969662
951,2022-08-09,1.8599999999999999,508.1920509648,4897.3981671605,66523.52,1007.82,1575.6959602975,21822.4454107204,0.0,30293.4745304606,1484.53,648.0,39217.585119338,64247.1346374813
952,2022-08-10,0.0,432.3362254702,4595.7305246128,66020.74,1066.59,811.0016077891,24646.3852116323,0.0,28049.393208117,1468.09,684.5,40351.2991740568,63420.3357444768
953,2022-08-11,0.0,462.4271254119,4208.2792152105,57927.95,1078.1200000000001,474.6421664754,18069.1133502685,0.0,44603.0024931948,1397.83,681.0,40068.6649642088,65434.436152948
954,2022-08-12,0.0,417.9181326819,4199.9684596407,53086.020000000004,1075.21,802.2378382776,33604.883704635104,0.0,45583.6983372421,1426.33,679.5,37045.4434030932,55593.4344496053
955,2022-08-13,0.0,401.1984985324,4261.9612371186,46353.58,1111.59,113.7653397313,37761.9207128693,0.0,40983.4003420191,1413.38,767.0,33644.1085885275,53301.2521615082
956,2022-08-14,0.0,439.80231928349997,4540.4708262404,48449.25,1155.93,26.6951756452,23207.5644227546,0.0,43224.0700256202,1443.64,780.5,35333.2135635021,58123.5557678513
957,2022-08-15,0.0,409.9821700659,4435.8658301681,47403.97,1182.11,1.9577384365,39990.0310755011,0.0,38788.9440795056,1455.82,769.0,32104.991488533098,53341.2665920359
958,2022-08-16,0.0,463.954168425,4038.848,46866.840000000004,1200.24,122.87454811660001,43651.6588435313,0.0,46114.1270357901,1466.3600000000001,776.0,35317.583258474,62753.2363890294
959,2022-08-17,0.0,471.3553872213,4482.9198156434,49107.23,1176.84,1.537128314,36319.3539492564,0.0,40483.7772229951,1465.59,798.5,36407.1580686081,68862.587404337
960,2022-08-18,0.0,414.4382014177,4631.4336399729,49234.84,1174.73,9.2402149768,34882.2310473108,0.47,40466.4455961763,1419.6200000000001,802.5,39175.632568938796,64547.6778217554
961,2022-08-19,0.0,447.4903399856,4610.8948132934,50187.24,1176.56,9.773744108,31943.0387128793,0.0,41826.4123790174,1429.91,850.5,40912.113423651404,58559.5455238015
962,2022-08-20,0.0,382.4571692967,4369.2573702089,45086.01,1190.85,8.089814928300001,27657.5827934965,0.0,43124.0091007008,1456.1,826.0,36746.9037738383,57785.9929414135
963,2022-08-21,0.0,396.0081151214,4175.7850220032,41908.14,1206.26,22.3880565057,21549.732199534,0.0,41498.9596258545,1445.91,813.5,34927.8101335571,56083.5136209091
964,2022-08-22,0.0,489.4526848605,4031.6746517871,51281.06,1154.95,458.8001230967,12653.4638081955,0.0,49035.7736291588,1137.27,838.0,39778.5845494026,71640.4178400244
965,2022-08-23,0.0,474.0644648769,4175.0189745716,43648.7,1178.98,1654.0662769756,19319.9301684122,0.0,47030.6103615378,1356.71,811.5,39746.7399489191,68966.3117196303
966,2022-08-24,0.0,443.5251623977,4594.5833945726,41584.1,1185.27,1298.3654607036,24884.7068206411,0.0,41806.9674007914,1370.9,761.5,41152.9527089233,67943.8307503556
967,2022-08-25,0.0,421.9405911884,4686.7791057952,40437.83,1204.62,861.3037012938,29814.8241970762,0.0,38689.4073105974,1405.72,700.0,40727.1332229269,64334.322838439
968,2022-08-26,0.0,497.3437409053,5248.7163150525,42091.85,1197.64,232.9077049353,21549.6794628403,0.0,42487.7503983495,1428.91,695.5,40819.0191135232,71002.622827123
969,2022-08-27,0.0,371.8350475801,4908.6135602221,36490.85,1182.08,2.9030071724999997,27582.6657748764,0.0,47096.5735097785,1436.89,694.0,32169.5208140227,57894.6001955926
970,2022-08-28,0.0,418.5536097934,5170.8244084852995,35366.06,1184.63,502.39254608330003,22831.7833046749,0.0,38914.1113510805,1420.51,701.5,29720.6224206517,63642.1368296545
971,2022-08-29,0.0,501.4771404348,5221.7714817979,39698.37,1149.6200000000001,219.6826101765,9177.2829851701,0.0,53875.4888468229,1415.89,785.0,34387.2980118395,73807.263579986
972,2022-08-30,0.0,523.3665512384,5105.1252826999,42291.23,1004.65,892.9847570822,6628.7072275752,43.620000000000005,54877.2996843378,1417.59,817.5,36058.7796706246,80053.7142278877
973,2022-08-31,0.0,514.8599115095,5336.9574932934,37822.3,1055.81,841.7243598553,12431.3393217993,3.0,55600.9871489565,1407.15,838.0,34362.8479785938,79925.6824403464
974,2022-09-01,0.0,209.2198048376,4751.5040844658,35999.96,1051.74,80.7387404569,35995.7960668668,0.0,44574.628275480296,1403.19,863.5,37987.3258073025,64328.4735574117
